"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	11	7656	143.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	21	7656	274.3
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	35	7656	457.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	10	7656	130.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	12	7656	156.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	18	7656	235.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	7656	195.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	56	73621	76.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	34	73621	46.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	46	73621	62.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	201	73621	273.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	72	73621	97.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	28	73621	38.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	12	73621	16.3 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	15	73621	20.4 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	16	73621	21.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	28	73621	38.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	10	73621	13.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	20	73621	27.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	17	73621	23.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	10	73621	13.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	13	73621	17.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	28	73621	38.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	109	73621	148.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	48	73621	65.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	233	73621	316.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	55	73621	74.7
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	25	73621	34.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	34	73621	46.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	32	73621	43.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	235	73621	319.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	34	73621	46.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	176	73621	239.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	13	73621	17.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	11	73621	14.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	12	73621	16.3 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	11	73621	14.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	28	73621	38.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	10	73621	13.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	75	73621	101.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	25	73621	34.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	20	73621	27.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	21	73621	28.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	13	73621	17.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	24	73621	32.6
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	95	73621	129.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Cerebrovascular disease, unspecified"	"I67.9"	20	73621	27.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	18	73621	24.4 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	11	73621	14.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	58	73621	78.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	17	73621	23.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	39	73621	53.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	12	73621	16.3 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	272	73621	369.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	18	73621	24.4 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	19	73621	25.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	17	73621	23.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified intestinal obstruction"	"K56.6"	13	73621	17.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	14	73621	19.0 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	16	73621	21.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	23	73621	31.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	16	73621	21.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	14	73621	19.0 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	19	73621	25.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	15	73621	20.4 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	26	4826	538.7
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm of prostate"	"C61"	14	4826	290.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	10	4826	207.2 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	15	4826	310.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	33	4826	683.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	22	4826	455.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	10	4826	207.2 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	12	4826	248.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	41	58615	69.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	23	58615	39.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	57	58615	97.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	13	58615	22.2 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	20	58615	34.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	33	58615	56.3
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	258	58615	440.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	76	58615	129.7
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	18	58615	30.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	37	58615	63.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	15	58615	25.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	31	58615	52.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	17	58615	29.0 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	15	58615	25.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	25	58615	42.7
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	18	58615	30.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	38	58615	64.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	72	58615	122.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	62	58615	105.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	165	58615	281.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	30	58615	51.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	28	58615	47.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	47	58615	80.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	338	58615	576.6
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	29	58615	49.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	228	58615	389.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	24	58615	40.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	38	58615	64.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	90	58615	153.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	32	58615	54.6
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	24	58615	40.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	23	58615	39.2
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	88	58615	150.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Cerebrovascular disease, unspecified"	"I67.9"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	83	58615	141.6
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	18	58615	30.7 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	43	58615	73.4
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	265	58615	452.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	34	58615	58.0
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	31	58615	52.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	13	58615	22.2 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	13	58615	22.2 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	20	58615	34.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	27	58615	46.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	17	58615	29.0 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	15	58615	25.6 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	11	58615	18.8 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	14	58615	23.9 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	10	58615	17.1 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Unspecified fall"	"W19"	12	58615	20.5 (Unreliable)
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27	58615	46.1
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	15	3857	388.9 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	11	3857	285.2 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	20	3857	518.5
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	68	3857	1763.0
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	11	3857	285.2 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	33	3857	855.6
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	3857	337.0 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	15	3857	388.9 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	20	3857	518.5
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	12	3857	311.1 (Unreliable)
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	19	3857	492.6 (Unreliable)
