"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	21	11363	184.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	12	11363	105.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	24	11363	211.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	14	11363	123.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	84	11363	739.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	161	11363	1416.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	18	11363	158.4 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	22	11363	193.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	28	11363	246.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	37	11363	325.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	38	11363	334.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	56	11363	492.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiac arrest, unspecified"	"I46.9"	16	11363	140.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Atrial fibrillation and flutter"	"I48"	17	11363	149.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiac arrhythmia, unspecified"	"I49.9"	16	11363	140.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	101	11363	888.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	19	11363	167.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart disease, unspecified"	"I51.9"	17	11363	149.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	52	11363	457.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebrovascular disease, unspecified"	"I67.9"	25	11363	220.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	34	11363	299.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	31	11363	272.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonitis due to food and vomit"	"J69.0"	10	11363	88.0 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	20	11363	176.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic renal failure, unspecified"	"N18.9"	10	11363	88.0 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	22	11363	193.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	10	38996	25.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	105	38996	269.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	43	38996	110.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	11	38996	28.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	47	38996	120.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	102	38996	261.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	61	38996	156.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	19	38996	48.7 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	12	38996	30.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	23	38996	59.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	12	38996	30.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	13	38996	33.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	10	38996	25.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	24	38996	61.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	59	38996	151.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified severe protein-energy malnutrition"	"E43"	18	38996	46.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified protein-energy malnutrition"	"E46"	26	38996	66.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	35	38996	89.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	18	38996	46.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	351	38996	900.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	68	38996	174.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease with late onset"	"G30.1"	23	38996	59.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	825	38996	2115.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Circumscribed brain atrophy"	"G31.0"	12	38996	30.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	55	38996	141.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	42	38996	107.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	55	38996	141.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	65	38996	166.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	15	38996	38.5 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	117	38996	300.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	108	38996	277.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	233	38996	597.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	20	38996	51.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	10	38996	25.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	32	38996	82.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	16	38996	41.0 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	29	38996	74.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	29	38996	74.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	85	38996	218.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	27	38996	69.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	438	38996	1123.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	79	38996	202.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	29	38996	74.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	91	38996	233.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	27	38996	69.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	22	38996	56.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	23	38996	59.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	200	38996	512.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cerebral atherosclerosis"	"I67.2"	28	38996	71.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Cerebrovascular disease, unspecified"	"I67.9"	67	38996	171.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	42	38996	107.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	13	38996	33.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Generalized and unspecified atherosclerosis"	"I70.9"	18	38996	46.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	11	38996	28.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	114	38996	292.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	30	38996	76.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	225	38996	577.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	32	38996	82.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	29	38996	74.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Acute respiratory failure"	"J96.0"	25	38996	64.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic respiratory failure"	"J96.1"	28	38996	71.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	25	38996	64.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other disorders of lung"	"J98.4"	23	38996	59.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	11	38996	28.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified intestinal obstruction"	"K56.6"	22	38996	56.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	18	38996	46.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	26	38996	66.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	40	38996	102.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	33	38996	84.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	28	38996	71.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	39	38996	100.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems"	"R29.8"	17	38996	43.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Senility"	"R54"	17	38996	43.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other lack of expected normal physiological development"	"R62.8"	20	38996	51.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other specified general symptoms and signs"	"R68.8"	23	38996	59.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Other fall on same level"	"W18"	13	38996	33.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	30	38996	76.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Exposure to unspecified factor causing fracture"	"X59.0"	10	38996	25.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	20	5053	395.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	10	5053	197.9 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	18	5053	356.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm of prostate"	"C61"	35	5053	692.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	35	5053	692.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Parkinson disease"	"G20"	12	5053	237.5 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	54	5053	1068.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	13	5053	257.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	26	5053	514.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	22	5053	435.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	29	5053	573.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	45	5053	890.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	13	5053	257.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	12	5053	237.5 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33	5053	653.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	15	5053	296.9 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	69	20900	330.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	30	20900	143.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	19	20900	90.9 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	87	20900	416.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	72	20900	344.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	34	20900	162.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	22	20900	105.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	16	20900	76.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	15	20900	71.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	14	20900	67.0 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	10	20900	47.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	11	20900	52.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11	20900	52.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	28	20900	134.0
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	26	20900	124.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	13	20900	62.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	124	20900	593.3
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	64	20900	306.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	255	20900	1220.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	14	20900	67.0 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	24	20900	114.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	20	20900	95.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	38	20900	181.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	13	20900	62.2 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	90	20900	430.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	83	20900	397.1
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	220	20900	1052.6
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	15	20900	71.8 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	17	20900	81.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	24	20900	114.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	17	20900	81.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	17	20900	81.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	30	20900	143.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	17	20900	81.3 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	256	20900	1224.9
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	57	20900	272.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	20	20900	95.7
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	64	20900	306.2
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	19	20900	90.9 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	80	20900	382.8
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Cerebrovascular disease, unspecified"	"I67.9"	26	20900	124.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	16	20900	76.6 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	12	20900	57.4 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	72	20900	344.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	19	20900	90.9 (Unreliable)
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	151	20900	722.5
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	26	20900	124.4
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	22	20900	105.3
