"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	16	393799	4.1 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	12	393799	3.0 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	19	393799	4.8 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	13	393799	3.3 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	393799	4.8 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	15	393799	3.8 (Unreliable)
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	42	393799	10.7
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	393799	6.6
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	20	393799	5.1
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by handgun discharge"	"X72"	52	393799	13.2
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	393799	6.9
	"Virginia"	"51"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29	393799	7.4
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	33	66490	49.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	28	66490	42.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	39	66490	58.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	77	66490	115.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	65	66490	97.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	11	66490	16.5 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	13	66490	19.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	12	66490	18.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	19	66490	28.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	10	66490	15.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	19	66490	28.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	23	66490	34.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	21	66490	31.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	11	66490	16.5 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	14	66490	21.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	66490	19.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	49	66490	73.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Other forms of acute ischaemic heart disease"	"I24.8"	14	66490	21.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	46	66490	69.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Other secondary pulmonary hypertension"	"I27.2"	14	66490	21.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiomyopathy, unspecified"	"I42.9"	16	66490	24.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	23	66490	34.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	10	66490	15.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	12	66490	18.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	28	66490	42.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	15	66490	22.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	43	66490	64.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	31	66490	46.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	11	303571	3.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	78	303571	25.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	10	303571	3.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	69	303571	22.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	15	303571	4.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	15	303571	4.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	16	303571	5.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	103	303571	33.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	423	303571	139.3
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	20	303571	6.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	208	303571	68.5
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	10	303571	3.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	27	303571	8.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	24	303571	7.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	99	303571	32.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	17	303571	5.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	16	303571	5.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	46	303571	15.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	83	303571	27.3
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	13	303571	4.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	26	303571	8.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	18	303571	5.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	26	303571	8.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	10	303571	3.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	28	303571	9.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	26	303571	8.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	55	303571	18.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	17	303571	5.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	10	303571	3.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	92	303571	30.3
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	12	303571	4.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	28	303571	9.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	82	303571	27.0
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	19	303571	6.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	23	303571	7.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	23	303571	7.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	16	303571	5.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	136	303571	44.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other forms of acute ischaemic heart disease"	"I24.8"	18	303571	5.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	45	303571	14.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	133	303571	43.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	21	303571	6.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	19	303571	6.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	13	303571	4.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	25	303571	8.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	26	303571	8.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	23	303571	7.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	26	303571	8.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	53	303571	17.5
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	17	303571	5.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	11	303571	3.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	21	303571	6.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	16	303571	5.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	95	303571	31.3
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	62	303571	20.4
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	12	303571	4.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	25	303571	8.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	294	303571	96.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	22	303571	7.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	20	303571	6.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic respiratory failure"	"J96.1"	14	303571	4.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	15	303571	4.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	19	303571	6.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	10	303571	3.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hepatic failure, unspecified"	"K72.9"	11	303571	3.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	51	303571	16.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	17	303571	5.6 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	16	303571	5.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	21	303571	6.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	43	303571	14.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	13	303571	4.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	33	303571	10.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other fall on same level"	"W18"	23	303571	7.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	13	303571	4.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13	16018	81.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Acute myocardial infarction, unspecified"	"I21.9"	10	16018	62.4 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	44	51634	85.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	10	51634	19.4 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	42	51634	81.3
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	18	51634	34.9 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	40	51634	77.5
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	130	51634	251.8
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm of prostate"	"C61"	46	51634	89.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	11	51634	21.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	12	51634	23.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	19	51634	36.8 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	19	51634	36.8 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	13	51634	25.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	16	51634	31.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	30	51634	58.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	26	51634	50.4
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	13	51634	25.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	20	51634	38.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	15	51634	29.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	52	51634	100.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Other forms of acute ischaemic heart disease"	"I24.8"	19	51634	36.8 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	32	51634	62.0
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	80	51634	154.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Cardiomyopathy, unspecified"	"I42.9"	21	51634	40.7
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Cardiac arrest, unspecified"	"I46.9"	16	51634	31.0 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Atrial fibrillation and flutter"	"I48"	10	51634	19.4 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Cardiac arrhythmia, unspecified"	"I49.9"	14	51634	27.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	33	51634	63.9
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	14	51634	27.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	12	51634	23.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	45	51634	87.2
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	23	51634	44.5
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	38	51634	73.6
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Pneumonitis due to food and vomit"	"J69.0"	11	51634	21.3 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Alcoholic cirrhosis of liver"	"K70.3"	12	51634	23.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Other and unspecified cirrhosis of liver"	"K74.6"	15	51634	29.1 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute renal failure, unspecified"	"N17.9"	12	51634	23.2 (Unreliable)
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	31	51634	60.0
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	22	273191	8.1
	"Virginia"	"51"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	96	273191	35.1
