"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Fall from, out of or through building or structure"	"W13"	10	932072	1.1 (Unreliable)
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	61	932072	6.5
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified fall"	"W19"	100	932072	10.7
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Drowning and submersion while in natural water"	"W69"	13	932072	1.4 (Unreliable)
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	15	932072	1.6 (Unreliable)
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	932072	3.3
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	932072	3.0
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	21	932072	2.3
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	932072	1.2 (Unreliable)
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	28	932072	3.0
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by handgun discharge"	"X72"	76	932072	8.2
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11	932072	1.2 (Unreliable)
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	149	932072	16.0
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Sequelae of other accidents"	"Y86"	12	932072	1.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	12545	95.7 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Alzheimer disease, unspecified"	"G30.9"	12	12545	95.7 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Acute myocardial infarction, unspecified"	"I21.9"	15	12545	119.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Atherosclerotic heart disease"	"I25.1"	21	12545	167.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Stroke, not specified as haemorrhage or infarction"	"I64"	11	12545	87.7 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	13	12545	103.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	43	62451	68.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	22	62451	35.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	43	62451	68.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	59	62451	94.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	79	62451	126.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	63	62451	100.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Endometrium - Malignant neoplasms"	"C54.1"	10	62451	16.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	19	62451	30.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	15	62451	24.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	12	62451	19.2 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	28	62451	44.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	23	62451	36.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	15	62451	24.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	20	62451	32.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	27	62451	43.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	45	62451	72.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	11	62451	17.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Vascular dementia, unspecified"	"F01.9"	20	62451	32.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	83	62451	132.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Parkinson disease"	"G20"	16	62451	25.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	78	62451	124.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	34	62451	54.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	22	62451	35.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	36	62451	57.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	33	62451	52.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	103	62451	164.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	40	62451	64.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	162	62451	259.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Ischaemic cardiomyopathy"	"I25.5"	10	62451	16.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	14	62451	22.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Aortic (valve) stenosis"	"I35.0"	11	62451	17.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiomyopathy, unspecified"	"I42.9"	27	62451	43.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiac arrest, unspecified"	"I46.9"	10	62451	16.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Atrial fibrillation and flutter"	"I48"	11	62451	17.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	41	62451	65.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	14	62451	22.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart disease, unspecified"	"I51.9"	12	62451	19.2 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral infarction, unspecified"	"I63.9"	11	62451	17.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	81	62451	129.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral atherosclerosis"	"I67.2"	39	62451	62.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebrovascular disease, unspecified"	"I67.9"	27	62451	43.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	13	62451	20.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	10	62451	16.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Peripheral vascular disease, unspecified"	"I73.9"	15	62451	24.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	33	62451	52.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	72	62451	115.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonitis due to food and vomit"	"J69.0"	14	62451	22.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute renal failure, unspecified"	"N17.9"	11	62451	17.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	43	62451	68.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic renal failure, unspecified"	"N18.9"	10	62451	16.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified renal failure"	"N19"	14	62451	22.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	15	62451	24.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Senility"	"R54"	14	62451	22.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	79	615007	12.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	14	615007	2.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	280	615007	45.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	16	615007	2.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	59	615007	9.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	58	615007	9.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	294	615007	47.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectosigmoid junction"	"C19"	16	615007	2.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	35	615007	5.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	25	615007	4.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	40	615007	6.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	76	615007	12.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of gallbladder"	"C23"	22	615007	3.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	403	615007	65.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	10	615007	1.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	1326	615007	215.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	45	615007	7.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	19	615007	3.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	17	615007	2.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	498	615007	81.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	31	615007	5.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	71	615007	11.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	71	615007	11.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	246	615007	40.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	88	615007	14.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	109	615007	17.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	99	615007	16.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of thyroid gland"	"C73"	21	615007	3.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms"	"C78.6"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	25	615007	4.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	201	615007	32.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	32	615007	5.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	31	615007	5.0
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	114	615007	18.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	88	615007	14.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	30	615007	4.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	83	615007	13.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	14	615007	2.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	22	615007	3.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	29	615007	4.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Trachea, bronchus and lung - Uncertain neoplasms"	"D38.1"	14	615007	2.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	67	615007	10.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Anaemia, unspecified"	"D64.9"	16	615007	2.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Coagulation defect, unspecified"	"D68.9"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypothyroidism, unspecified"	"E03.9"	24	615007	3.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	39	615007	6.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	106	615007	17.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	10	615007	1.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	83	615007	13.5
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	15	615007	2.4 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	10	615007	1.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	185	615007	30.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified severe protein-energy malnutrition"	"E43"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified protein-energy malnutrition"	"E46"	19	615007	3.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other obesity"	"E66.8"	16	615007	2.6 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Pure hypercholesterolaemia"	"E78.0"	12	615007	2.0 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	75	615007	12.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Organ-limited amyloidosis"	"E85.4"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Acidosis"	"E87.2"	24	615007	3.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	124	615007	20.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	681	615007	110.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	42	615007	6.8
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	293	615007	47.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	13	615007	2.1 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease with late onset"	"G30.1"	29	615007	4.7
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	1011	615007	164.4
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Circumscribed brain atrophy"	"G31.0"	14	615007	2.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	161	615007	26.2
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	47	615007	7.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Degenerative disease of nervous system, unspecified"	"G31.9"	36	615007	5.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	20	615007	3.3
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28	615007	4.6
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Mitral valve disease, unspecified"	"I05.9"	14	615007	2.3 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Disorders of both mitral and aortic valves"	"I08.0"	11	615007	1.8 (Unreliable)
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	148	615007	24.1
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	73	615007	11.9
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	173	615007	28.1
