"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	364	685593	53.1
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	470	685593	68.6
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	15	685593	2.2 (Unreliable)
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	81	685593	11.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by handgun discharge"	"X72"	17	685593	2.5 (Unreliable)
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	80	685593	11.7
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Assault by other and unspecified firearm discharge"	"X95"	36	685593	5.3
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	11	97808	11.2 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	97808	10.2 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	97808	33.7
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	17	601814	2.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	14	601814	2.3 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	56	601814	9.3
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	12	601814	2.0 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	10	601814	1.7 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	13	601814	2.2 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	11	601814	1.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	12	601814	2.0 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	10	601814	1.7 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	17	601814	2.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	21	601814	3.5
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	73	601814	12.1
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	154	601814	25.6
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	10	601814	1.7 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	17	601814	2.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	601814	3.2 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	19	601814	3.2 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	17	90477	18.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	19	90477	21.0 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	90477	14.4 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	50	90477	55.3
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by other and unspecified firearm discharge"	"X95"	40	90477	44.2
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	17	608517	2.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	18	608517	3.0 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	608517	1.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	16	608517	2.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	17	608517	2.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	10	608517	1.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	10	608517	1.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	11	608517	1.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	20	608517	3.3
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	42	608517	6.9
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	46	608517	7.6
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	20	608517	3.3
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	10	608517	1.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	25	608517	4.1
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	33	608517	5.4
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	16	608517	2.6 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	11	608517	1.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	43	608517	7.1
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	270	608517	44.4
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	360	608517	59.2
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	608517	1.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11	608517	1.8 (Unreliable)
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	67	608517	11.0
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	78	608517	12.8
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Assault by other and unspecified firearm discharge"	"X95"	16	608517	2.6 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	12	102104	11.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	102104	11.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	41	102104	40.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	10	102104	9.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	33	102104	32.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	27	102104	26.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	102104	10.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	102104	34.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	32	743117	4.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	35	743117	4.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	17	743117	2.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	43	743117	5.8
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	149	743117	20.1
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	16	743117	2.2 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	184	743117	24.8
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	30	743117	4.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	15	743117	2.0 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	47	743117	6.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	27	743117	3.6
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	35	743117	4.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	13	743117	1.7 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	14	743117	1.9 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	17	743117	2.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	743117	1.6 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22	743117	3.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	25	743117	3.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	69	743117	9.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	37	743117	5.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	29	743117	3.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	22	743117	3.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	15	743117	2.0 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	17	743117	2.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	11	743117	1.5 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	10	743117	1.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	17	743117	2.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	22	743117	3.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	13	743117	1.7 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	40	743117	5.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	13	743117	1.7 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	39	743117	5.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	31	743117	4.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Liver disease, unspecified"	"K76.9"	13	743117	1.7 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	11	743117	1.5 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	38	743117	5.1
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	18	743117	2.4 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	75	743117	10.1
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	208	743117	28.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	32	743117	4.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	743117	2.2 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	33	743117	4.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Assault by other and unspecified firearm discharge"	"X95"	11	743117	1.5 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	13	92318	14.1 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	10	92318	10.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	29	92318	31.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	35	92318	37.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	21	92318	22.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	47	92318	50.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	14	92318	15.2 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Other ill-defined and unspecified causes of mortality"	"R99"	15	92318	16.2 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	92318	37.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	60	92318	65.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by other and unspecified firearm discharge"	"X95"	27	92318	29.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	52	731679	7.1
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	24	731679	3.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	49	731679	6.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	15	731679	2.1 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	64	731679	8.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	24	731679	3.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	15	731679	2.1 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	13	731679	1.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	13	731679	1.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	49	731679	6.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	172	731679	23.5
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	20	731679	2.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	15	731679	2.1 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	31	731679	4.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	12	731679	1.6 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	45	731679	6.2
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	32	731679	4.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	13	731679	1.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	10	731679	1.4 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	13	731679	1.8 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	11	731679	1.5 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	46	731679	6.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	19	731679	2.6 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	17	731679	2.3 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	22	731679	3.0
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	731679	3.4
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	15	731679	2.1 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Huntington disease"	"G10"	12	731679	1.6 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	16	731679	2.2 (Unreliable)
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	26	731679	3.6
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	22	731679	3.0
